chr	start	stop	value
12	6100001	6200000	3
12	6200001	6300000	6
12	6300001	6400000	7
12	6400001	6500000	5
12	6500001	6600000	7
12	6600001	6700000	9
12	6700001	6800000	8
12	6800001	6900000	4
12	6900001	7000000	12
12	7000001	7100000	9
12	7100001	7200000	11
12	7200001	7300000	9
12	7300001	7400000	17
12	7400001	7500000	12
12	7500001	7600000	10
12	7600001	7700000	13
12	7700001	7800000	10
12	7800001	7900000	7
12	7900001	8000000	12
12	8000001	8100000	9
12	8100001	8200000	4
12	8200001	8300000	5
12	8300001	8400000	7
12	8400001	8500000	6
12	8500001	8600000	5
12	8600001	8700000	5
12	8700001	8800000	6
12	8800001	8900000	15
12	8900001	9000000	4
12	9000001	9100000	2
12	9100001	9200000	3
12	9200001	9300000	13
12	9300001	9400000	19
12	9400001	9500000	12
12	9500001	9600000	9
12	9600001	9700000	5
12	9700001	9800000	7
12	9800001	9900000	8
12	9900001	10000000	8
12	10000001	10100000	12
12	10100001	10200000	7
12	10200001	10300000	10
12	10300001	10400000	6
12	10400001	10500000	12
12	10500001	10600000	4
12	10600001	10700000	8
12	10700001	10800000	18
12	10800001	10900000	13
12	10900001	11000000	8
12	11000001	11100000	5
12	11100001	11200000	8
12	11200001	11300000	8
12	11300001	11400000	6
12	11400001	11500000	6
12	11500001	11600000	1
12	11600001	11700000	2
12	11700001	11800000	4
12	11800001	11900000	9
12	11900001	12000000	10
12	12000001	12100000	1
12	12100001	12200000	4
12	12200001	12300000	12
12	12300001	12400000	15
12	12400001	12500000	3
12	12500001	12600000	3
12	12600001	12700000	3
12	12700001	12800000	4
12	12800001	12900000	11
12	12900001	13000000	6
12	13000001	13100000	4
12	13100001	13200000	12
12	13200001	13300000	5
12	13300001	13400000	3
12	13400001	13500000	10
12	13500001	13600000	4
12	13600001	13700000	12
12	13700001	13800000	6
12	13800001	13900000	6
12	13900001	14000000	6
12	14000001	14100000	6
12	14100001	14200000	3
12	14200001	14300000	3
12	14300001	14400000	1
12	14400001	14500000	10
12	14500001	14600000	4
12	14600001	14700000	5
12	14700001	14800000	5
12	14800001	14900000	13
12	14900001	15000000	7
12	15000001	15100000	4
12	15100001	15200000	9
12	15200001	15300000	3
12	15300001	15400000	10
12	15400001	15500000	6
12	15500001	15600000	1
12	15600001	15700000	4
12	15700001	15800000	7
12	15800001	15900000	9
12	15900001	16000000	6
12	16000001	16100000	7
12	16100001	16200000	7
12	16200001	16300000	1
12	16300001	16400000	10
12	16400001	16500000	7
12	16500001	16600000	13
12	16600001	16700000	4
12	16700001	16800000	4
12	16800001	16900000	3
12	16900001	17000000	5
12	17000001	17100000	8
12	17100001	17200000	1
12	17200001	17300000	3
12	17300001	17400000	7
12	17400001	17500000	8
12	17500001	17600000	9
12	17600001	17700000	13
12	17700001	17800000	10
12	17800001	17900000	4
12	17900001	18000000	14
12	18000001	18100000	7
12	18100001	18200000	4
12	18200001	18300000	6
12	18300001	18400000	16
12	18400001	18500000	7
12	18500001	18600000	9
12	18600001	18700000	5
12	18700001	18800000	2
12	18800001	18900000	11
12	18900001	19000000	10
12	19000001	19100000	8
12	19100001	19200000	24
12	19200001	19300000	3
12	19300001	19400000	8
12	19400001	19500000	16
12	19500001	19600000	12
12	19600001	19700000	16
12	19700001	19800000	9
12	19800001	19900000	14
12	19900001	20000000	10
12	20000001	20100000	13
12	20100001	20200000	8
12	20200001	20300000	3
12	20300001	20400000	1
12	20400001	20500000	9
12	20500001	20600000	11
12	20600001	20700000	14
12	20700001	20800000	7
12	20800001	20900000	23
12	20900001	21000000	3
12	21000001	21100000	3
12	21100001	21200000	4
12	21200001	21300000	25
12	21300001	21400000	13
12	21400001	21500000	11
12	21500001	21600000	9
12	21600001	21700000	20
12	21700001	21800000	4
12	21800001	21900000	8
12	21900001	22000000	1
12	22000001	22100000	8
12	22100001	22200000	12
12	22200001	22300000	11
12	22300001	22400000	5
12	22400001	22500000	13
12	22500001	22600000	17
12	22600001	22700000	11
12	22700001	22800000	12
12	22800001	22900000	5
12	22900001	23000000	17
12	23000001	23100000	15
12	23100001	23200000	21
12	23200001	23300000	12
12	23300001	23400000	15
12	23400001	23500000	14
12	23500001	23600000	19
12	23600001	23700000	14
12	23700001	23800000	12
12	23800001	23900000	20
12	23900001	24000000	11
12	24000001	24100000	12
12	24100001	24200000	14
12	24200001	24300000	26
12	24300001	24400000	9
12	24400001	24500000	10
12	24500001	24600000	5
12	24600001	24700000	16
12	24700001	24800000	9
12	24800001	24900000	12
12	24900001	25000000	14
12	25000001	25100000	23
12	25100001	25200000	5
12	25200001	25300000	17
12	25300001	25400000	14
12	25400001	25500000	11
12	25500001	25600000	13
12	25600001	25700000	23
12	25700001	25800000	22
12	25800001	25900000	16
12	25900001	26000000	17
12	26000001	26100000	22
12	26100001	26200000	15
12	26200001	26300000	9
12	26300001	26400000	18
12	26400001	26500000	12
12	26500001	26600000	13
12	26600001	26700000	24
12	26700001	26800000	10
12	26800001	26900000	6
12	26900001	27000000	15
12	27000001	27100000	15
12	27100001	27200000	13
12	27200001	27300000	20
12	27300001	27400000	19
12	27400001	27497214	25
