chr	start	stop	color
12	8800001	8900000	C
12	8900001	9000000	C
12	9000001	9100000	C
12	9100001	9200000	C
12	9200001	9300000	C
12	9300001	9400000	C
12	9400001	9500000	C
12	9500001	9600000	C
12	9600001	9700000	C
12	9700001	9800000	C
12	9800001	9900000	C
12	9900001	10000000	C
12	10000001	10100000	C
12	10100001	10200000	C
12	10200001	10300000	C
12	10300001	10400000	C
12	10400001	10500000	C
12	10500001	10600000	C
12	10600001	10700000	C
12	10700001	10800000	C
12	10800001	10900000	C
12	10900001	11000000	C
12	11000001	11100000	C
12	11100001	11200000	C
12	11200001	11300000	C
12	11300001	11400000	C
12	11400001	11500000	C
12	11500001	11600000	C
12	11600001	11700000	C
12	11700001	11800000	C
12	11800001	11900000	C
12	11900001	12000000	C
12	12000001	12100000	C
12	12100001	12200000	C
12	12200001	12300000	C
12	12300001	12400000	C
12	12400001	12500000	C
12	12500001	12600000	C
12	12600001	12700000	C
12	12700001	12800000	C
12	12800001	12900000	C
12	12900001	13000000	C
12	13000001	13100000	C
12	13100001	13200000	C
12	13200001	13300000	C
12	13400001	13500000	C
12	13500001	13600000	C
12	13600001	13700000	C
12	13700001	13800000	C
12	13800001	13900000	C
12	13900001	14000000	C
12	14000001	14100000	C
12	14100001	14200000	C
12	14200001	14300000	C
12	14300001	14400000	C
12	14400001	14500000	C
12	14500001	14600000	C
12	14600001	14700000	C
12	14700001	14800000	C
12	14800001	14900000	C
12	14900001	15000000	C
12	15000001	15100000	C
12	15100001	15200000	C
12	15200001	15300000	C
12	15300001	15400000	C
12	15400001	15500000	C
12	15500001	15600000	C
12	15600001	15700000	C
12	15700001	15800000	C
12	15800001	15900000	C
12	15900001	16000000	C
12	16100001	16200000	C
12	16200001	16300000	C
12	16300001	16400000	C
12	16400001	16500000	C
12	16500001	16600000	C
12	16600001	16700000	C
12	16700001	16800000	C
12	16900001	17000000	C
12	17000001	17100000	C
12	17100001	17200000	C
12	17200001	17300000	C
12	17300001	17400000	C
12	17400001	17500000	C
12	17500001	17600000	C
12	17600001	17700000	C
12	17700001	17800000	C
12	17800001	17900000	C
12	17900001	18000000	C
12	18000001	18100000	C
12	18100001	18200000	C
12	18200001	18300000	C
12	18300001	18400000	C
12	18400001	18500000	C
12	18500001	18600000	C
12	18600001	18700000	C
12	18700001	18800000	C
12	18800001	18900000	C
12	18900001	19000000	C
12	19000001	19100000	C
12	19100001	19200000	C
12	19200001	19300000	C
12	19300001	19400000	C
12	19400001	19500000	C
12	19500001	19600000	C
12	19600001	19700000	C
12	19700001	19800000	C
12	19800001	19900000	C
12	19900001	20000000	C
12	20000001	20100000	C
12	20100001	20200000	C
12	20200001	20300000	B
12	20400001	20500000	C
12	20700001	20800000	C
12	20800001	20900000	C
12	20900001	21000000	C
12	21000001	21100000	C
12	21100001	21200000	C
12	21200001	21300000	C
12	21300001	21400000	A
12	21400001	21500000	C
12	21500001	21600000	C
12	21600001	21700000	C
12	21700001	21800000	C
12	21800001	21900000	C
12	21900001	22000000	C
12	22000001	22100000	C
12	22100001	22200000	B
12	22200001	22300000	B
12	22300001	22400000	B
12	22400001	22500000	B
12	22500001	22600000	B
12	22600001	22700000	B
12	22700001	22800000	B
12	22800001	22900000	B
12	22900001	23000000	B
12	23000001	23100000	B
12	23100001	23200000	B
12	23200001	23300000	B
12	23300001	23400000	B
12	23400001	23500000	B
12	23500001	23600000	B
12	23600001	23700000	B
12	23700001	23800000	B
12	23800001	23900000	B
12	23900001	24000000	B
12	24000001	24100000	B
12	24100001	24200000	B
12	24200001	24300000	B
12	24300001	24400000	B
12	24400001	24500000	B
12	24500001	24600000	B
12	24600001	24700000	B
12	24700001	24800000	C
12	24800001	24900000	A
12	24900001	25000000	A
12	25000001	25100000	A
12	25100001	25200000	B
12	25200001	25300000	A
12	25300001	25400000	B
12	25400001	25500000	A
12	25500001	25600000	A
12	25600001	25700000	A
12	25700001	25800000	A
12	25800001	25900000	A
12	25900001	26000000	A
12	26000001	26100000	B
12	26100001	26200000	A
12	26200001	26300000	A
12	26300001	26400000	B
12	26400001	26500000	A
12	26500001	26600000	C
12	26600001	26700000	A
12	26700001	26800000	A
12	26800001	26900000	C
12	26900001	27000000	C
12	27000001	27100000	C
12	27100001	27200000	C
12	27200001	27300000	C
12	27300001	27400000	B
12	27400001	27500000	C
12	27500001	27530374	A
