chrX	startX	stopX	chrY	startY	stopY	color
5	21000001	22000000	Chr10	14000001	15000000	c
2	28000001	29000000	Chr12	7000001	8000000	d
11	25000001	26000000	Chr11	2000001	3000000	b
6	6000001	7000000	Chr05	28000001	29000000	c
10	10000001	11000000	Chr11	18000001	19000000	g
6	3000001	4000000	Chr01	22000001	23000000	c
12	24000001	25000000	Chr05	4000001	5000000	d
5	6000001	7000000	Chr02	3000001	4000000	c
1	40000001	41000000	Chr01	40000001	41000000	a
8	6000001	7000000	Chr01	26000001	27000000	c
9	2000001	3000000	Chr03	26000001	27000000	c
6	31000001	31246789	Chr06	25000001	26000000	b
9	4000001	5000000	Chr08	1	1000000	c
10	19000001	20000000	Chr06	14000001	15000000	d
2	34000001	35000000	Chr05	21000001	22000000	c
1	21000001	22000000	Chr12	15000001	16000000	c
3	35000001	36000000	Chr05	13000001	14000000	c
2	24000001	25000000	Chr10	12000001	13000000	c
5	2000001	3000000	Chr12	24000001	25000000	c
6	11000001	12000000	Chr12	27000001	27497214	d
10	19000001	20000000	Chr05	27000001	28000000	c
1	27000001	28000000	Chr10	17000001	18000000	d
12	23000001	24000000	Chr06	6000001	7000000	c
2	8000001	9000000	Chr12	20000001	21000000	c
2	31000001	32000000	Chr03	36000001	36406689	b
5	26000001	27000000	Chr06	10000001	11000000	c
1	20000001	21000000	Chr02	30000001	31000000	c
11	22000001	23000000	Chr04	19000001	20000000	b
12	9000001	10000000	Chr02	34000001	35000000	d
1	27000001	28000000	Chr12	27000001	27497214	c
12	9000001	10000000	Chr05	1	1000000	e
11	16000001	17000000	Chr01	20000001	21000000	b
8	18000001	19000000	Chr12	1000001	2000000	b
10	11000001	12000000	Chr12	7000001	8000000	c
8	12000001	13000000	Chr08	16000001	17000000	b
6	31000001	31246789	Chr06	29000001	30000000	a
5	29000001	29894789	Chr01	18000001	19000000	b
1	8000001	9000000	Chr01	22000001	23000000	b
10	17000001	18000000	Chr07	8000001	9000000	d
8	20000001	21000000	Chr11	17000001	18000000	e
6	3000001	4000000	Chr01	14000001	15000000	c
9	4000001	5000000	Chr09	1000001	2000000	b
3	24000001	25000000	Chr08	9000001	10000000	d
10	10000001	11000000	Chr03	7000001	8000000	c
7	4000001	5000000	Chr02	16000001	17000000	c
9	3000001	4000000	Chr08	3000001	4000000	d
4	5000001	6000000	Chr12	9000001	10000000	c
7	8000001	9000000	Chr08	12000001	13000000	e
12	11000001	12000000	Chr11	16000001	17000000	b
8	14000001	15000000	Chr02	10000001	11000000	b
1	11000001	12000000	Chr04	30000001	31000000	c
8	8000001	9000000	Chr06	3000001	4000000	b
8	6000001	7000000	Chr05	29000001	29894789	c
2	15000001	16000000	Chr06	6000001	7000000	g
2	16000001	17000000	Chr12	20000001	21000000	c
7	27000001	28000000	Chr09	17000001	18000000	f
2	35000001	35930381	Chr09	9000001	10000000	c
3	32000001	33000000	Chr06	1000001	2000000	c
6	13000001	14000000	Chr10	16000001	17000000	c
12	20000001	21000000	Chr09	15000001	16000000	c
3	14000001	15000000	Chr04	20000001	21000000	c
9	15000001	16000000	Chr01	7000001	8000000	c
2	32000001	33000000	Chr08	1	1000000	c
6	21000001	22000000	Chr08	2000001	3000000	e
5	21000001	22000000	Chr03	23000001	24000000	c
10	6000001	7000000	Chr01	15000001	16000000	b
8	5000001	6000000	Chr03	32000001	33000000	c
12	8000001	9000000	Chr07	20000001	21000000	c
3	23000001	24000000	Chr02	8000001	9000000	c
5	26000001	27000000	Chr12	6000001	7000000	c
3	26000001	27000000	Chr06	4000001	5000000	c
3	1000001	2000000	Chr06	25000001	26000000	c
4	18000001	19000000	Chr07	25000001	26000000	f
1	3000001	4000000	Chr04	5000001	6000000	c
8	26000001	27000000	Chr01	36000001	37000000	c
1	4000001	5000000	Chr04	32000001	33000000	c
6	23000001	24000000	Chr08	6000001	7000000	c
5	7000001	8000000	Chr01	40000001	41000000	c
4	20000001	21000000	Chr01	10000001	11000000	c
12	12000001	13000000	Chr04	26000001	27000000	c
1	4000001	5000000	Chr09	16000001	17000000	c
4	31000001	32000000	Chr11	3000001	4000000	d
12	14000001	15000000	Chr12	7000001	8000000	c
5	28000001	29000000	Chr03	13000001	14000000	c
2	14000001	15000000	Chr02	15000001	16000000	b
6	17000001	18000000	Chr03	27000001	28000000	f
12	5000001	6000000	Chr01	8000001	9000000	d
8	7000001	8000000	Chr07	8000001	9000000	c
5	8000001	9000000	Chr12	11000001	12000000	e
3	26000001	27000000	Chr07	16000001	17000000	c
8	5000001	6000000	Chr07	9000001	10000000	c
2	25000001	26000000	Chr12	6000001	7000000	c
1	16000001	17000000	Chr02	21000001	22000000	c
11	11000001	12000000	Chr01	1	1000000	b
4	27000001	28000000	Chr08	10000001	11000000	b
6	15000001	16000000	Chr11	2000001	3000000	c
8	12000001	13000000	Chr08	25000001	26000000	b
1	38000001	39000000	Chr08	24000001	25000000	d
3	5000001	6000000	Chr05	22000001	23000000	c
9	2000001	3000000	Chr03	3000001	4000000	c
8	9000001	10000000	Chr10	6000001	7000000	c
6	2000001	3000000	Chr07	20000001	21000000	c
8	22000001	23000000	Chr08	13000001	14000000	b
1	23000001	24000000	Chr04	22000001	23000000	d
8	10000001	11000000	Chr11	7000001	8000000	c
7	8000001	9000000	Chr01	29000001	30000000	c
5	22000001	23000000	Chr06	26000001	27000000	d
7	2000001	3000000	Chr03	26000001	27000000	c
3	10000001	11000000	Chr06	25000001	26000000	e
10	8000001	9000000	Chr08	6000001	7000000	d
1	23000001	24000000	Chr12	7000001	8000000	g
12	21000001	22000000	Chr08	13000001	14000000	c
1	15000001	16000000	Chr01	16000001	17000000	a
3	9000001	10000000	Chr06	1	1000000	c
3	21000001	22000000	Chr02	30000001	31000000	c
6	4000001	5000000	Chr02	26000001	27000000	d
2	14000001	15000000	Chr10	17000001	18000000	g
11	15000001	16000000	Chr12	16000001	17000000	c
2	31000001	32000000	Chr02	29000001	30000000	a
8	15000001	16000000	Chr03	11000001	12000000	c
5	7000001	8000000	Chr03	15000001	16000000	b
1	42000001	43000000	Chr08	27000001	28000000	c
6	3000001	4000000	Chr08	22000001	23000000	c
9	15000001	16000000	Chr03	23000001	24000000	c
6	1000001	2000000	Chr10	6000001	7000000	c
3	10000001	11000000	Chr08	28000001	28439308	c
1	21000001	22000000	Chr12	27000001	27497214	c
11	10000001	11000000	Chr05	14000001	15000000	f
4	17000001	18000000	Chr11	28000001	28512666	d
2	2000001	3000000	Chr04	17000001	18000000	d
5	14000001	15000000	Chr01	32000001	33000000	c
10	15000001	16000000	Chr10	20000001	21000000	b
2	26000001	27000000	Chr06	7000001	8000000	d
2	21000001	22000000	Chr09	7000001	8000000	e
5	10000001	11000000	Chr08	27000001	28000000	d
12	11000001	12000000	Chr07	5000001	6000000	f
1	37000001	38000000	Chr11	20000001	21000000	d
9	23000001	23011239	Chr04	24000001	25000000	c
3	33000001	34000000	Chr12	7000001	8000000	c
12	5000001	6000000	Chr01	19000001	20000000	c
6	3000001	4000000	Chr09	12000001	13000000	c
5	8000001	9000000	Chr02	28000001	29000000	d
4	33000001	34000000	Chr02	16000001	17000000	g
1	9000001	10000000	Chr06	22000001	23000000	c
12	12000001	13000000	Chr03	1000001	2000000	c
6	1000001	2000000	Chr07	1000001	2000000	b
1	37000001	38000000	Chr06	22000001	23000000	b
10	14000001	15000000	Chr07	27000001	28000000	c
11	16000001	17000000	Chr04	2000001	3000000	c
1	27000001	28000000	Chr03	22000001	23000000	c
5	3000001	4000000	Chr04	33000001	34000000	c
8	12000001	13000000	Chr12	6000001	7000000	c
11	28000001	28512666	Chr10	5000001	6000000	g
7	29000001	29696629	Chr02	30000001	31000000	b
12	23000001	24000000	Chr09	3000001	4000000	b
4	1000001	2000000	Chr10	5000001	6000000	c
12	3000001	4000000	Chr02	1	1000000	c
3	33000001	34000000	Chr03	4000001	5000000	a
2	29000001	30000000	Chr02	5000001	6000000	b
5	22000001	23000000	Chr04	29000001	30000000	g
3	36000001	36406689	Chr11	22000001	23000000	c
1	21000001	22000000	Chr12	1	1000000	b
6	31000001	31246789	Chr01	22000001	23000000	c
7	13000001	14000000	Chr06	25000001	26000000	c
4	27000001	28000000	Chr04	35000001	35278225	b
9	15000001	16000000	Chr03	1	1000000	d
1	1000001	2000000	Chr09	20000001	21000000	c
3	10000001	11000000	Chr01	17000001	18000000	c
5	20000001	21000000	Chr05	15000001	16000000	b
1	26000001	27000000	Chr02	12000001	13000000	b
6	26000001	27000000	Chr05	23000001	24000000	c
4	35000001	35278225	Chr03	35000001	36000000	c
11	17000001	18000000	Chr09	8000001	9000000	e
9	9000001	10000000	Chr12	10000001	11000000	c
3	9000001	10000000	Chr07	5000001	6000000	d
2	4000001	5000000	Chr03	19000001	20000000	g
1	7000001	8000000	Chr11	3000001	4000000	c
3	14000001	15000000	Chr11	18000001	19000000	c
1	27000001	28000000	Chr10	1000001	2000000	b
7	28000001	29000000	Chr01	13000001	14000000	b
11	19000001	20000000	Chr05	1000001	2000000	c
2	8000001	9000000	Chr03	3000001	4000000	c
8	7000001	8000000	Chr01	24000001	25000000	c
8	21000001	22000000	Chr12	9000001	10000000	e
3	12000001	13000000	Chr01	31000001	32000000	c
6	19000001	20000000	Chr04	23000001	24000000	c
6	25000001	26000000	Chr06	27000001	28000000	b
7	1	1000000	Chr06	6000001	7000000	c
12	9000001	10000000	Chr05	15000001	16000000	b
3	19000001	20000000	Chr01	36000001	37000000	b
1	22000001	23000000	Chr10	20000001	21000000	c
4	29000001	30000000	Chr03	8000001	9000000	c
11	22000001	23000000	Chr05	23000001	24000000	d
12	15000001	16000000	Chr10	5000001	6000000	d
11	26000001	27000000	Chr11	11000001	12000000	b
10	2000001	3000000	Chr05	6000001	7000000	c
12	8000001	9000000	Chr05	6000001	7000000	c
1	13000001	14000000	Chr04	25000001	26000000	d
4	2000001	3000000	Chr01	9000001	10000000	c
12	25000001	26000000	Chr02	4000001	5000000	f
8	1000001	2000000	Chr06	12000001	13000000	c
11	7000001	8000000	Chr12	24000001	25000000	c
8	9000001	10000000	Chr02	2000001	3000000	c
4	13000001	14000000	Chr07	27000001	28000000	c
5	24000001	25000000	Chr09	18000001	19000000	d
2	35000001	35930381	Chr01	2000001	3000000	c
2	9000001	10000000	Chr11	1000001	2000000	c
4	1	1000000	Chr11	23000001	24000000	e
11	14000001	15000000	Chr08	11000001	12000000	c
9	15000001	16000000	Chr11	23000001	24000000	c
9	22000001	23000000	Chr02	35000001	35930381	d
6	1000001	2000000	Chr06	7000001	8000000	b
11	25000001	26000000	Chr06	5000001	6000000	c
2	12000001	13000000	Chr03	30000001	31000000	b
2	34000001	35000000	Chr11	13000001	14000000	c
1	38000001	39000000	Chr12	1000001	2000000	c
11	13000001	14000000	Chr11	23000001	24000000	b
6	4000001	5000000	Chr03	31000001	32000000	d
9	1	1000000	Chr02	23000001	24000000	b
10	21000001	22000000	Chr11	18000001	19000000	c
12	14000001	15000000	Chr04	18000001	19000000	c
8	21000001	22000000	Chr08	15000001	16000000	b
1	38000001	39000000	Chr06	30000001	31000000	d
1	12000001	13000000	Chr01	11000001	12000000	b
4	2000001	3000000	Chr11	3000001	4000000	c
12	8000001	9000000	Chr07	6000001	7000000	d
8	3000001	4000000	Chr01	33000001	34000000	g
3	19000001	20000000	Chr07	8000001	9000000	d
4	34000001	35000000	Chr11	28000001	28512666	c
11	10000001	11000000	Chr03	20000001	21000000	c
2	10000001	11000000	Chr01	28000001	29000000	f
8	1000001	2000000	Chr07	7000001	8000000	c
1	2000001	3000000	Chr11	5000001	6000000	c
4	6000001	7000000	Chr08	14000001	15000000	d
4	18000001	19000000	Chr11	8000001	9000000	c
4	16000001	17000000	Chr08	4000001	5000000	c
8	14000001	15000000	Chr09	22000001	23000000	c
1	30000001	31000000	Chr02	33000001	34000000	c
9	20000001	21000000	Chr03	8000001	9000000	c
4	29000001	30000000	Chr12	19000001	20000000	d
7	12000001	13000000	Chr04	16000001	17000000	c
11	2000001	3000000	Chr03	24000001	25000000	d
12	7000001	8000000	Chr07	8000001	9000000	c
8	9000001	10000000	Chr01	43000001	43268879	f
2	13000001	14000000	Chr01	32000001	33000000	d
1	40000001	41000000	Chr03	13000001	14000000	d
5	1	1000000	Chr01	36000001	37000000	c
1	25000001	26000000	Chr12	3000001	4000000	c
1	29000001	30000000	Chr04	29000001	30000000	c
5	9000001	10000000	Chr01	34000001	35000000	c
1	28000001	29000000	Chr11	25000001	26000000	c
7	4000001	5000000	Chr08	14000001	15000000	c
4	21000001	22000000	Chr02	23000001	24000000	c
1	18000001	19000000	Chr02	30000001	31000000	c
7	15000001	16000000	Chr01	2000001	3000000	g
3	2000001	3000000	Chr04	6000001	7000000	c
4	19000001	20000000	Chr07	15000001	16000000	d
11	24000001	25000000	Chr03	32000001	33000000	c
7	6000001	7000000	Chr03	28000001	29000000	c
12	20000001	21000000	Chr04	15000001	16000000	c
1	12000001	13000000	Chr04	24000001	25000000	g
8	7000001	8000000	Chr02	26000001	27000000	c
12	23000001	24000000	Chr07	11000001	12000000	c
6	25000001	26000000	Chr09	6000001	7000000	e
9	19000001	20000000	Chr10	2000001	3000000	c
3	31000001	32000000	Chr04	14000001	15000000	d
8	15000001	16000000	Chr02	15000001	16000000	c
11	3000001	4000000	Chr09	4000001	5000000	d
6	16000001	17000000	Chr02	1	1000000	c
2	1000001	2000000	Chr01	7000001	8000000	c
3	14000001	15000000	Chr08	2000001	3000000	c
2	8000001	9000000	Chr05	20000001	21000000	b
3	12000001	13000000	Chr04	28000001	29000000	c
11	17000001	18000000	Chr08	19000001	20000000	c
3	17000001	18000000	Chr08	1000001	2000000	c
3	16000001	17000000	Chr08	3000001	4000000	c
5	28000001	29000000	Chr07	11000001	12000000	c
11	18000001	19000000	Chr06	17000001	18000000	c
6	1	1000000	Chr09	11000001	12000000	c
6	1000001	2000000	Chr03	22000001	23000000	d
11	5000001	6000000	Chr04	29000001	30000000	b
3	4000001	5000000	Chr08	2000001	3000000	c
2	21000001	22000000	Chr06	29000001	30000000	c
1	13000001	14000000	Chr06	16000001	17000000	c
4	25000001	26000000	Chr07	18000001	19000000	c
7	15000001	16000000	Chr06	31000001	31246789	d
1	18000001	19000000	Chr02	18000001	19000000	e
9	18000001	19000000	Chr04	25000001	26000000	c
4	14000001	15000000	Chr03	27000001	28000000	c
1	20000001	21000000	Chr07	23000001	24000000	g
6	26000001	27000000	Chr05	21000001	22000000	f
2	11000001	12000000	Chr02	21000001	22000000	b
4	23000001	24000000	Chr04	34000001	35000000	b
5	26000001	27000000	Chr11	10000001	11000000	e
10	8000001	9000000	Chr04	2000001	3000000	c
11	1	1000000	Chr01	41000001	42000000	c
10	3000001	4000000	Chr07	14000001	15000000	e
5	21000001	22000000	Chr08	20000001	21000000	d
8	4000001	5000000	Chr08	21000001	22000000	b
1	37000001	38000000	Chr06	9000001	10000000	c
6	27000001	28000000	Chr05	28000001	29000000	c
3	29000001	30000000	Chr01	36000001	37000000	c
11	20000001	21000000	Chr11	5000001	6000000	a
3	1	1000000	Chr01	1	1000000	c
1	26000001	27000000	Chr01	28000001	29000000	c
12	23000001	24000000	Chr04	14000001	15000000	c
11	4000001	5000000	Chr02	9000001	10000000	c
10	15000001	16000000	Chr04	1	1000000	c
7	2000001	3000000	Chr06	4000001	5000000	c
2	25000001	26000000	Chr12	1000001	2000000	c
8	25000001	26000000	Chr05	16000001	17000000	b
2	1	1000000	Chr06	5000001	6000000	c
7	16000001	17000000	Chr09	15000001	16000000	d
10	14000001	15000000	Chr09	3000001	4000000	c
5	7000001	8000000	Chr04	22000001	23000000	g
6	16000001	17000000	Chr07	25000001	26000000	b
1	15000001	16000000	Chr08	4000001	5000000	c
2	7000001	8000000	Chr06	20000001	21000000	c
2	25000001	26000000	Chr04	1000001	2000000	d
7	16000001	17000000	Chr09	11000001	12000000	c
12	2000001	3000000	Chr01	24000001	25000000	c
11	1000001	2000000	Chr05	5000001	6000000	f
8	23000001	24000000	Chr11	7000001	8000000	c
11	1	1000000	Chr01	1	1000000	c
1	6000001	7000000	Chr09	10000001	11000000	d
2	2000001	3000000	Chr05	18000001	19000000	c
8	20000001	21000000	Chr06	14000001	15000000	b
10	15000001	16000000	Chr06	1000001	2000000	c
3	34000001	35000000	Chr01	2000001	3000000	d
7	18000001	19000000	Chr12	18000001	19000000	c
2	9000001	10000000	Chr04	2000001	3000000	c
10	16000001	17000000	Chr02	5000001	6000000	c
6	5000001	6000000	Chr07	23000001	24000000	c
4	15000001	16000000	Chr05	24000001	25000000	c
2	31000001	32000000	Chr06	13000001	14000000	c
4	11000001	12000000	Chr02	20000001	21000000	c
5	6000001	7000000	Chr02	4000001	5000000	d
3	36000001	36406689	Chr09	21000001	22000000	b
5	12000001	13000000	Chr02	28000001	29000000	c
5	11000001	12000000	Chr01	43000001	43268879	g
3	25000001	26000000	Chr04	34000001	35000000	f
8	19000001	20000000	Chr06	11000001	12000000	c
2	6000001	7000000	Chr06	11000001	12000000	c
8	19000001	20000000	Chr08	24000001	25000000	a
3	3000001	4000000	Chr07	7000001	8000000	d
12	9000001	10000000	Chr02	19000001	20000000	f
12	10000001	11000000	Chr08	8000001	9000000	e
1	19000001	20000000	Chr08	17000001	18000000	c
8	13000001	14000000	Chr04	23000001	24000000	b
6	27000001	28000000	Chr03	16000001	17000000	c
3	18000001	19000000	Chr05	27000001	28000000	c
6	27000001	28000000	Chr02	11000001	12000000	c
5	2000001	3000000	Chr01	2000001	3000000	c
7	11000001	12000000	Chr03	23000001	24000000	d
8	21000001	22000000	Chr11	24000001	25000000	c
3	14000001	15000000	Chr12	23000001	24000000	d
6	21000001	22000000	Chr04	1	1000000	c
4	2000001	3000000	Chr03	15000001	16000000	d
12	19000001	20000000	Chr12	16000001	17000000	b
12	16000001	17000000	Chr12	16000001	17000000	b
8	18000001	19000000	Chr11	19000001	20000000	c
3	16000001	17000000	Chr10	13000001	14000000	c
3	9000001	10000000	Chr05	9000001	10000000	c
4	3000001	4000000	Chr08	19000001	20000000	c
4	7000001	8000000	Chr01	29000001	30000000	c
12	26000001	27000000	Chr08	10000001	11000000	e
1	40000001	41000000	Chr09	18000001	19000000	c
1	29000001	30000000	Chr12	5000001	6000000	c
3	19000001	20000000	Chr06	14000001	15000000	e
11	19000001	20000000	Chr04	26000001	27000000	d
1	27000001	28000000	Chr11	1000001	2000000	g
3	1000001	2000000	Chr09	14000001	15000000	c
8	3000001	4000000	Chr12	27000001	27497214	c
10	21000001	22000000	Chr01	33000001	34000000	c
4	3000001	4000000	Chr04	1	1000000	b
2	1	1000000	Chr02	29000001	30000000	b
5	14000001	15000000	Chr10	5000001	6000000	c
12	12000001	13000000	Chr08	1000001	2000000	c
6	24000001	25000000	Chr10	13000001	14000000	c
4	1	1000000	Chr02	25000001	26000000	c
3	1	1000000	Chr01	2000001	3000000	c
4	4000001	5000000	Chr03	35000001	36000000	c
4	20000001	21000000	Chr06	12000001	13000000	d
9	1	1000000	Chr08	15000001	16000000	c
7	10000001	11000000	Chr02	23000001	24000000	b
3	20000001	21000000	Chr03	6000001	7000000	b
6	29000001	30000000	Chr12	21000001	22000000	b
10	7000001	8000000	Chr12	14000001	15000000	c
5	9000001	10000000	Chr01	25000001	26000000	f
1	38000001	39000000	Chr04	10000001	11000000	c
10	3000001	4000000	Chr01	17000001	18000000	c
4	9000001	10000000	Chr02	19000001	20000000	c
1	11000001	12000000	Chr07	3000001	4000000	d
2	1	1000000	Chr03	23000001	24000000	c
3	21000001	22000000	Chr01	12000001	13000000	c
2	19000001	20000000	Chr07	1000001	2000000	c
1	39000001	40000000	Chr09	5000001	6000000	f
2	19000001	20000000	Chr07	19000001	20000000	b
4	21000001	22000000	Chr06	23000001	24000000	c
5	15000001	16000000	Chr03	20000001	21000000	f
8	18000001	19000000	Chr03	2000001	3000000	e
8	28000001	28439308	Chr06	21000001	22000000	c
12	5000001	6000000	Chr02	33000001	34000000	c
2	34000001	35000000	Chr05	9000001	10000000	c
7	29000001	29696629	Chr03	19000001	20000000	c
11	27000001	28000000	Chr10	12000001	13000000	c
11	4000001	5000000	Chr03	34000001	35000000	c
1	12000001	13000000	Chr12	2000001	3000000	c
7	3000001	4000000	Chr06	13000001	14000000	c
12	22000001	23000000	Chr02	18000001	19000000	c
2	3000001	4000000	Chr06	28000001	29000000	b
3	16000001	17000000	Chr11	8000001	9000000	c
1	16000001	17000000	Chr03	19000001	20000000	c
4	23000001	24000000	Chr12	16000001	17000000	c
10	11000001	12000000	Chr02	26000001	27000000	c
7	19000001	20000000	Chr06	1000001	2000000	c
2	28000001	29000000	Chr03	22000001	23000000	c
8	24000001	25000000	Chr04	1	1000000	c
11	17000001	18000000	Chr10	20000001	21000000	c
12	11000001	12000000	Chr06	18000001	19000000	g
10	1000001	2000000	Chr04	27000001	28000000	c
7	8000001	9000000	Chr07	6000001	7000000	a
6	22000001	23000000	Chr07	17000001	18000000	c
3	16000001	17000000	Chr05	10000001	11000000	b
8	6000001	7000000	Chr03	25000001	26000000	b
2	15000001	16000000	Chr01	29000001	30000000	f
10	1	1000000	Chr05	1	1000000	e
5	3000001	4000000	Chr02	24000001	25000000	b
4	29000001	30000000	Chr07	23000001	24000000	c
10	22000001	23000000	Chr05	10000001	11000000	c
3	25000001	26000000	Chr01	25000001	26000000	c
2	20000001	21000000	Chr07	22000001	23000000	d
6	3000001	4000000	Chr07	27000001	28000000	c
12	15000001	16000000	Chr04	25000001	26000000	d
12	13000001	14000000	Chr04	14000001	15000000	c
7	2000001	3000000	Chr01	34000001	35000000	b
6	11000001	12000000	Chr10	9000001	10000000	d
1	37000001	38000000	Chr07	17000001	18000000	e
4	20000001	21000000	Chr11	23000001	24000000	b
6	29000001	30000000	Chr02	24000001	25000000	b
7	7000001	8000000	Chr05	25000001	26000000	c
6	29000001	30000000	Chr02	27000001	28000000	c
12	20000001	21000000	Chr01	14000001	15000000	e
5	18000001	19000000	Chr04	35000001	35278225	c
10	3000001	4000000	Chr05	20000001	21000000	d
11	26000001	27000000	Chr06	3000001	4000000	c
3	35000001	36000000	Chr03	24000001	25000000	b
3	30000001	31000000	Chr05	1	1000000	c
6	20000001	21000000	Chr10	2000001	3000000	c
2	2000001	3000000	Chr01	11000001	12000000	c
3	16000001	17000000	Chr06	23000001	24000000	b
10	6000001	7000000	Chr05	28000001	29000000	f
8	12000001	13000000	Chr08	4000001	5000000	b
8	28000001	28439308	Chr02	15000001	16000000	b
1	17000001	18000000	Chr11	12000001	13000000	d
10	19000001	20000000	Chr08	3000001	4000000	d
10	1000001	2000000	Chr11	14000001	15000000	e
6	19000001	20000000	Chr11	27000001	28000000	c
1	23000001	24000000	Chr11	8000001	9000000	c
10	6000001	7000000	Chr02	6000001	7000000	c
3	12000001	13000000	Chr11	27000001	28000000	c
6	14000001	15000000	Chr10	1	1000000	d
6	11000001	12000000	Chr10	8000001	9000000	f
5	1000001	2000000	Chr10	15000001	16000000	c
4	34000001	35000000	Chr02	13000001	14000000	c
1	7000001	8000000	Chr11	23000001	24000000	d
3	28000001	29000000	Chr02	12000001	13000000	c
1	16000001	17000000	Chr02	6000001	7000000	c
12	27000001	27497214	Chr04	9000001	10000000	c
11	11000001	12000000	Chr03	21000001	22000000	c
7	21000001	22000000	Chr05	19000001	20000000	c
2	17000001	18000000	Chr07	16000001	17000000	c
5	13000001	14000000	Chr02	20000001	21000000	b
11	1000001	2000000	Chr06	21000001	22000000	f
1	20000001	21000000	Chr06	21000001	22000000	c
8	10000001	11000000	Chr04	16000001	17000000	c
5	26000001	27000000	Chr08	28000001	28439308	c
1	6000001	7000000	Chr06	27000001	28000000	c
1	26000001	27000000	Chr03	11000001	12000000	g
2	32000001	33000000	Chr05	26000001	27000000	c
10	8000001	9000000	Chr06	18000001	19000000	d
2	19000001	20000000	Chr05	17000001	18000000	c
7	18000001	19000000	Chr01	9000001	10000000	d
9	5000001	6000000	Chr08	27000001	28000000	e
4	28000001	29000000	Chr02	2000001	3000000	c
5	20000001	21000000	Chr01	40000001	41000000	b
4	26000001	27000000	Chr03	35000001	36000000	c
7	1000001	2000000	Chr03	13000001	14000000	c
1	38000001	39000000	Chr01	19000001	20000000	a
8	1000001	2000000	Chr05	9000001	10000000	b
10	21000001	22000000	Chr12	24000001	25000000	c
2	18000001	19000000	Chr08	19000001	20000000	c
2	26000001	27000000	Chr03	2000001	3000000	d
9	20000001	21000000	Chr02	26000001	27000000	c
6	12000001	13000000	Chr09	4000001	5000000	c
9	7000001	8000000	Chr02	5000001	6000000	d
8	5000001	6000000	Chr05	13000001	14000000	b
3	25000001	26000000	Chr10	22000001	23000000	f
2	12000001	13000000	Chr02	16000001	17000000	a
2	32000001	33000000	Chr03	13000001	14000000	c
5	18000001	19000000	Chr07	14000001	15000000	b
8	27000001	28000000	Chr03	20000001	21000000	c
3	12000001	13000000	Chr03	1	1000000	b
4	23000001	24000000	Chr01	8000001	9000000	c
12	2000001	3000000	Chr01	22000001	23000000	b
11	25000001	26000000	Chr06	17000001	18000000	c
1	30000001	31000000	Chr04	20000001	21000000	d
8	21000001	22000000	Chr09	20000001	21000000	c
2	34000001	35000000	Chr08	12000001	13000000	c
1	33000001	34000000	Chr07	1000001	2000000	g
5	25000001	26000000	Chr11	25000001	26000000	c
1	31000001	32000000	Chr02	27000001	28000000	c
3	10000001	11000000	Chr01	27000001	28000000	d
4	9000001	10000000	Chr07	15000001	16000000	d
9	6000001	7000000	Chr03	23000001	24000000	d
2	4000001	5000000	Chr06	15000001	16000000	c
1	1000001	2000000	Chr12	18000001	19000000	d
5	17000001	18000000	Chr09	23000001	23011239	c
6	19000001	20000000	Chr10	14000001	15000000	c
9	15000001	16000000	Chr07	27000001	28000000	c
2	16000001	17000000	Chr05	26000001	27000000	b
1	30000001	31000000	Chr04	9000001	10000000	c
6	21000001	22000000	Chr05	19000001	20000000	c
12	6000001	7000000	Chr04	2000001	3000000	c
2	14000001	15000000	Chr09	23000001	23011239	b
8	14000001	15000000	Chr12	1	1000000	e
8	16000001	17000000	Chr04	1000001	2000000	c
3	34000001	35000000	Chr02	22000001	23000000	c
4	30000001	31000000	Chr01	27000001	28000000	c
1	20000001	21000000	Chr06	3000001	4000000	c
12	14000001	15000000	Chr12	8000001	9000000	b
11	1000001	2000000	Chr01	31000001	32000000	c
2	28000001	29000000	Chr07	17000001	18000000	e
4	22000001	23000000	Chr03	33000001	34000000	c
1	30000001	31000000	Chr03	28000001	29000000	c
12	11000001	12000000	Chr11	21000001	22000000	c
8	23000001	24000000	Chr12	21000001	22000000	c
4	34000001	35000000	Chr07	19000001	20000000	c
12	25000001	26000000	Chr12	15000001	16000000	a
4	1	1000000	Chr12	5000001	6000000	c
3	36000001	36406689	Chr01	36000001	37000000	c
2	25000001	26000000	Chr02	1	1000000	b
2	14000001	15000000	Chr08	8000001	9000000	b
12	23000001	24000000	Chr02	34000001	35000000	d
7	16000001	17000000	Chr02	21000001	22000000	g
4	17000001	18000000	Chr09	13000001	14000000	f
3	32000001	33000000	Chr02	7000001	8000000	c
5	15000001	16000000	Chr02	9000001	10000000	c
5	2000001	3000000	Chr04	8000001	9000000	c
2	15000001	16000000	Chr09	1	1000000	c
12	2000001	3000000	Chr11	13000001	14000000	c
5	3000001	4000000	Chr06	17000001	18000000	c
5	1	1000000	Chr03	12000001	13000000	c
5	26000001	27000000	Chr08	11000001	12000000	e
10	11000001	12000000	Chr07	6000001	7000000	c
11	20000001	21000000	Chr03	4000001	5000000	c
9	22000001	23000000	Chr09	6000001	7000000	b
2	33000001	34000000	Chr03	3000001	4000000	c
9	20000001	21000000	Chr02	32000001	33000000	c
1	16000001	17000000	Chr07	21000001	22000000	c
8	7000001	8000000	Chr11	1	1000000	d
2	4000001	5000000	Chr05	14000001	15000000	c
