chrX	startX	stopX	chrY	startY	stopY	color
7	61500000	62000000	Chr07	65500000	66000000	0.963331
11	84000000	84500000	Chr11	99500000	100000000	0.841619
10	46500000	47000000	Chr24	126000000	126500000	0.798719
15	156000000	156500000	Chr15	186000000	186500000	0.981397
16	68500000	69000000	Chr16	72500000	73000000	0.894437
2	132000000	132500000	Chr04	98000000	98500000	0.613181
16	15500000	16000000	Chr16	29000000	29500000	0.555762
2	127500000	128000000	Chr09	76500000	77000000	1.055676
7	73500000	74000000	Chr24	134000000	134500000	0.680125
21	108000000	108500000	Chr21	118000000	118500000	0.604751
6	73500000	74000000	Chr06	74500000	75000000	1.74907
24	78500000	79000000	Chr24	136500000	137000000	1.541693
1	12500000	13000000	Chr15	235500000	236000000	1.474483
3	105500000	106000000	Chr16	194500000	195000000	1.582654
7	10000000	10500000	Chr15	70500000	71000000	1.675955
18	17000000	17500000	Chr18	17000000	17500000	2.698981
11	6000000	6500000	Chr21	58000000	58500000	1.131427
11	7000000	7500000	Chr11	38500000	39000000	1.341151
16	65500000	66000000	Chr16	65500000	66000000	0.421503
21	80000000	80500000	Chr21	123500000	124000000	0.580574
15	13000000	13500000	Chr15	15000000	15500000	0.651489
15	175000000	175500000	Chr15	192000000	192500000	0.659629
3	26500000	27000000	Chr11	222000000	222500000	0.942571
2	16500000	17000000	Chr20	38500000	39000000	0.984108
4	80000000	80500000	Chr04	80500000	81000000	4.535599
24	135500000	136000000	Chr24	138500000	139000000	0.966758
15	168000000	168500000	Chr15	168000000	168500000	2.886399
17	84000000	84500000	Chr17	168500000	169000000	0.857438
4	41000000	41500000	Chr17	103500000	104000000	1.093294
3	11500000	12000000	Chr05	80000000	80500000	0.818414
7	20000000	20500000	Chr07	22500000	23000000	1.018314
13	39000000	39500000	Chr24	49500000	50000000	1.3215
17	161500000	162000000	Chr17	165000000	165500000	0.618218
24	111000000	111500000	Chr24	141000000	141500000	1.114027
15	226000000	226500000	Chr16	173500000	174000000	0.697054
16	128000000	128500000	Chr18	172000000	172500000	1.685716
20	153000000	153500000	Chr20	153000000	153500000	4.368134
5	42500000	43000000	Chr05	80500000	81000000	0.744967
4	75500000	76000000	Chr04	79000000	79500000	0.684466
2	81000000	81500000	Chr21	137500000	138000000	0.987047
19	62500000	63000000	Chr19	70000000	70500000	1.241353
3	27000000	27500000	Chr09	76500000	77000000	1.153828
2	22000000	22500000	Chr04	35500000	36000000	0.597584
17	43000000	43500000	Chr17	44000000	44500000	0.637275
6	101000000	101500000	Chr22	7500000	8000000	1.134998
9	4500000	5000000	Chr18	122500000	123000000	0.729751
13	34000000	34500000	Chr14	19000000	19500000	1.184022
19	104500000	105000000	Chr19	114500000	115000000	0.733803
16	27000000	27500000	Chr24	121500000	122000000	0.703
15	205000000	205500000	Chr15	210000000	210500000	0.719969
19	129000000	129500000	Chr19	129500000	130000000	0.627845
11	64000000	64500000	Chr11	64000000	64500000	4.586031
2	85000000	85500000	Chr19	128500000	129000000	0.756903
16	82000000	82500000	Chr16	102000000	102500000	0.8321
7	7500000	8000000	Chr17	91500000	92000000	0.640683
18	133500000	134000000	Chr18	142500000	143000000	0.897566
21	114000000	114500000	Chr21	115000000	115500000	0.586448
20	55000000	55500000	Chr20	55500000	56000000	2.259025
12	59500000	60000000	Chr15	18000000	18500000	1.753867
19	21000000	21500000	Chr19	70500000	71000000	0.678269
17	4500000	5000000	Chr17	5000000	5500000	0.841402
19	5000000	5500000	Chr20	137000000	137500000	0.61738
18	146500000	147000000	Chr21	79500000	80000000	0.824451
16	173000000	173500000	Chr16	175500000	176000000	1.272071
11	111500000	112000000	Chr24	42000000	42500000	0.56927
19	154500000	155000000	Chr22	105000000	105500000	0.685014
11	117000000	117500000	Chr19	89500000	90000000	0.801576
17	75500000	76000000	Chr17	87000000	87500000	0.901869
20	125000000	125500000	Chr22	115000000	115500000	0.867279
7	55500000	56000000	Chr20	96500000	97000000	0.941573
18	28000000	28500000	Chr18	147000000	147500000	0.578504
11	102000000	102500000	Chr18	35500000	36000000	0.627643
2	30500000	31000000	Chr03	107000000	107500000	1.408091
15	105000000	105500000	Chr16	140000000	140500000	0.778297
1	25000000	25500000	Chr01	43000000	43500000	1.184327
18	46000000	46500000	Chr21	23500000	24000000	0.33942
11	238500000	239000000	Chr18	83000000	83500000	0.580986
22	17000000	17500000	Chr22	18000000	18500000	0.843882
13	27500000	28000000	Chr13	28000000	28500000	0.487921
2	11000000	11500000	Chr16	59500000	60000000	0.792002
9	53500000	54000000	Chr09	73500000	74000000	1.110654
15	103000000	103500000	Chr17	65500000	66000000	0.828046
21	118000000	118500000	Chr21	121000000	121500000	0.814875
17	95000000	95500000	Chr17	149500000	150000000	0.591151
3	63000000	63500000	Chr15	52000000	52500000	0.482591
9	54500000	55000000	Chr21	132000000	132500000	0.716875
2	116000000	116500000	Chr02	117000000	117500000	1.957912
4	53500000	54000000	Chr04	69500000	70000000	0.66352
2	95000000	95500000	Chr02	95000000	95500000	3.416417
17	96000000	96500000	Chr22	73500000	74000000	0.731588
19	52500000	53000000	Chr19	57500000	58000000	1.120252
4	65000000	65500000	Chr04	66500000	67000000	0.55875
18	93000000	93500000	Chr20	54500000	55000000	0.57698
6	57500000	58000000	Chr06	84500000	85000000	0.886945
1	63500000	64000000	Chr01	70000000	70500000	1.180933
15	68500000	69000000	Chr16	169500000	170000000	0.968638
4	57000000	57500000	Chr24	112500000	113000000	1.635919
2	47500000	48000000	Chr12	17000000	17500000	0.993068
14	18000000	18500000	Chr18	82500000	83000000	1.114755
18	146500000	147000000	Chr18	153000000	153500000	0.703908
17	37500000	38000000	Chr19	3000000	3500000	0.589799
1	65500000	66000000	Chr18	122500000	123000000	0.759868
7	26000000	26500000	Chr20	13000000	13500000	0.518886
15	2500000	3000000	Chr15	237000000	237500000	2.100265
16	146000000	146500000	Chr16	147500000	148000000	3.036262
14	22000000	22500000	Chr22	138500000	139000000	2.503079
5	67000000	67500000	Chr06	73500000	74000000	0.987683
2	57500000	58000000	Chr04	22500000	23000000	1.084296
3	63000000	63500000	Chr18	138000000	138500000	0.953351
2	41500000	42000000	Chr19	21000000	21500000	0.852505
19	39500000	40000000	Chr22	37000000	37500000	1.1115
5	26500000	27000000	Chr05	38000000	38500000	0.569475
24	113000000	113500000	Chr24	114500000	115000000	0.969141
6	52500000	53000000	Chr06	69500000	70000000	0.878629
3	5500000	6000000	Chr17	14500000	15000000	1.293223
2	82000000	82500000	Chr02	82000000	82500000	0.892344
11	101000000	101500000	Chr17	181000000	181500000	0.631486
1	125500000	126000000	Chr24	95000000	95500000	0.527237
11	222000000	222500000	Chr11	223000000	223500000	1.394345
2	58000000	58500000	Chr11	210000000	210500000	0.671799
3	40500000	41000000	Chr09	51000000	51500000	0.878673
2	29500000	30000000	Chr17	127000000	127500000	0.970268
1	96000000	96500000	Chr03	133500000	133851895	1.740969
19	28000000	28500000	Chr19	56500000	57000000	0.701588
18	68000000	68500000	Chr19	100500000	101000000	0.816505
17	167500000	168000000	Chr18	107500000	108000000	0.718593
3	47000000	47500000	Chr03	92500000	93000000	0.785682
18	80500000	81000000	Chr18	81000000	81500000	1.13579
1	68000000	68500000	Chr01	80000000	80500000	0.854911
17	10500000	11000000	Chr17	152500000	153000000	0.806822
11	18500000	19000000	Chr19	130000000	130500000	1.000916
1	109500000	110000000	Chr01	117500000	118000000	0.625947
18	106500000	107000000	Chr18	119000000	119500000	0.417829
18	113500000	114000000	Chr21	51000000	51500000	0.863089
7	3500000	4000000	Chr07	4500000	5000000	2.583371
21	69500000	70000000	Chr21	85000000	85500000	0.542897
11	157500000	158000000	Chr11	157500000	158000000	2.692718
9	38500000	39000000	Chr20	47000000	47500000	0.583829
19	121000000	121500000	Chr19	129000000	129500000	0.602489
5	61000000	61500000	Chr05	64500000	65000000	0.665481
2	110500000	111000000	Chr09	7500000	8000000	0.507608
11	72500000	73000000	Chr11	175500000	176000000	0.905659
15	113500000	114000000	Chr19	13000000	13500000	1.009285
17	91500000	92000000	Chr17	160500000	161000000	0.92415
2	117500000	118000000	Chr02	124500000	125000000	0.806334
11	105000000	105500000	Chr11	119000000	119500000	0.610626
24	117000000	117500000	Chr24	131500000	132000000	1.109429
11	49000000	49500000	Chr16	187500000	188000000	0.488215
7	13000000	13500000	Chr17	65500000	66000000	0.8097
11	43000000	43500000	Chr11	91000000	91500000	0.568714
7	66500000	67000000	Chr07	67500000	68000000	1.967597
20	78500000	79000000	Chr20	84500000	85000000	0.770925
11	29500000	30000000	Chr11	29500000	30000000	5.170428
2	127000000	127500000	Chr08	20000000	20500000	2.430333
12	4500000	5000000	Chr19	32500000	33000000	1.042379
18	146000000	146500000	Chr18	157000000	157500000	0.839475
21	105000000	105500000	Chr21	108000000	108500000	0.724523
20	115000000	115500000	Chr22	106000000	106500000	0.599063
11	15500000	16000000	Chr11	181000000	181500000	1.697493
9	4500000	5000000	Chr09	40000000	40500000	1.103873
3	18000000	18500000	Chr03	127000000	127500000	0.85296
19	29500000	30000000	Chr24	112000000	112500000	1.382818
17	127000000	127500000	Chr17	128000000	128500000	3.403434
5	55500000	56000000	Chr17	129000000	129500000	1.267227
8	61000000	61500000	Chr17	64000000	64500000	0.882626
15	142500000	143000000	Chr15	215000000	215500000	0.993287
5	32500000	33000000	Chr05	89500000	90000000	1.01266
1	125500000	126000000	Chr02	107500000	108000000	0.797293
16	44500000	45000000	Chr19	143000000	143500000	1.024754
4	106500000	107000000	Chr04	106500000	107000000	1.279774
1	111000000	111500000	Chr02	108000000	108500000	0.862876
17	99500000	100000000	Chr17	187000000	187500000	0.954787
21	111000000	111500000	Chr21	116500000	117000000	0.728676
6	65000000	65500000	Chr06	65500000	66000000	1.055711
2	111500000	112000000	Chr15	171000000	171500000	0.626768
6	70500000	71000000	Chr22	32000000	32500000	1.109635
3	52000000	52500000	Chr03	52000000	52500000	2.399079
16	171000000	171500000	Chr16	184000000	184500000	1.163796
18	99000000	99500000	Chr18	99500000	100000000	2.248194
21	51500000	52000000	Chr24	95000000	95500000	0.451964
17	138000000	138500000	Chr17	158000000	158500000	0.76749
16	6000000	6500000	Chr16	21000000	21500000	0.463031
17	143000000	143500000	Chr17	143000000	143500000	2.156601
21	70000000	70500000	Chr21	70500000	71000000	1.278277
9	68500000	69000000	Chr10	44500000	45000000	0.918468
11	233000000	233500000	Chr17	145000000	145500000	0.58291
24	134500000	135000000	Chr24	134500000	135000000	2.315429
15	92000000	92500000	Chr20	135500000	136000000	0.86059
4	80500000	81000000	Chr04	90000000	90500000	0.652708
16	63500000	64000000	Chr16	65500000	66000000	0.616526
17	68500000	69000000	Chr17	103000000	103500000	0.698633
2	18500000	19000000	Chr02	18500000	19000000	0.884554
24	21000000	21500000	Chr24	22500000	23000000	1.104545
3	5500000	6000000	Chr03	5500000	6000000	5.501379
8	39000000	39500000	Chr20	92000000	92500000	0.80651
6	92000000	92500000	Chr11	231500000	232000000	0.89239
12	35000000	35500000	Chr12	35500000	36000000	1.65297
2	15500000	16000000	Chr02	40000000	40500000	0.561799
4	31500000	32000000	Chr04	52000000	52500000	0.95732
11	9500000	10000000	Chr11	16500000	17000000	2.983602
21	31500000	32000000	Chr21	40500000	41000000	0.549174
4	19500000	20000000	Chr04	19500000	20000000	1.765337
1	101500000	102000000	Chr10	54000000	54500000	2.727628
4	68500000	69000000	Chr18	80500000	81000000	0.874193
21	32500000	33000000	Chr21	71000000	71500000	0.879316
19	67000000	67500000	Chr19	77000000	77500000	0.719957
9	33000000	33500000	Chr11	230500000	231000000	0.845314
17	148000000	148500000	Chr19	118500000	119000000	0.752506
20	80500000	81000000	Chr20	87500000	88000000	0.579325
15	13000000	13500000	Chr17	118500000	119000000	0.64272
2	42500000	43000000	Chr17	29500000	30000000	0.737233
15	174000000	174500000	Chr17	173000000	173500000	1.051687
17	46000000	46500000	Chr17	131000000	131500000	0.596852
4	106500000	107000000	Chr19	37500000	38000000	0.939
16	16500000	17000000	Chr16	16500000	17000000	1.561106
16	2000000	2500000	Chr17	146500000	147000000	0.688619
7	18500000	19000000	Chr07	47000000	47500000	2.274916
19	130500000	131000000	Chr19	132500000	133000000	0.652181
15	71500000	72000000	Chr15	72500000	73000000	1.095032
4	51500000	52000000	Chr15	67500000	68000000	0.562444
2	109000000	109500000	Chr22	22500000	23000000	0.783207
20	17500000	18000000	Chr20	17500000	18000000	1.113924
16	137500000	138000000	Chr24	65500000	66000000	0.879988
15	67500000	68000000	Chr19	157500000	158000000	0.756715
11	106000000	106500000	Chr24	62500000	63000000	1.264575
6	87000000	87500000	Chr21	83500000	84000000	0.867942
15	176000000	176500000	Chr15	177500000	178000000	0.668983
3	76500000	77000000	Chr03	85500000	86000000	0.865029
11	233500000	234000000	Chr16	152000000	152500000	0.777173
21	130000000	130500000	Chr24	24000000	24500000	0.860292
3	103500000	104000000	Chr18	93000000	93500000	0.842806
6	88000000	88500000	Chr07	64000000	64500000	1.917697
1	42000000	42500000	Chr01	43000000	43500000	1.377243
11	193500000	194000000	Chr15	3000000	3500000	1.411238
20	144000000	144500000	Chr20	157500000	158000000	1.806863
18	14500000	15000000	Chr18	14500000	15000000	1.663255
11	49000000	49500000	Chr11	49500000	50000000	0.58917
24	50500000	51000000	Chr24	71000000	71500000	0.69318
5	79500000	80000000	Chr05	82000000	82500000	0.937027
19	77500000	78000000	Chr19	93000000	93500000	0.831964
16	86500000	87000000	Chr16	133500000	134000000	1.180718
16	40000000	40500000	Chr16	54000000	54500000	0.704126
12	59000000	59500000	Chr21	55000000	55500000	0.870156
2	62500000	63000000	Chr20	102500000	103000000	1.285574
14	35500000	36000000	Chr18	51000000	51500000	0.633352
3	58000000	58500000	Chr03	66500000	67000000	1.102261
4	62500000	63000000	Chr04	65500000	66000000	0.629386
8	80000000	80500000	Chr15	161000000	161500000	1.837099
13	19500000	20000000	Chr13	33500000	34000000	1.423607
1	84000000	84500000	Chr12	3000000	3500000	1.224918
5	38500000	39000000	Chr05	38500000	39000000	1.969125
18	51500000	52000000	Chr19	55000000	55500000	0.711022
16	41000000	41500000	Chr16	72000000	72500000	0.976268
24	68500000	69000000	Chr24	110500000	111000000	0.855908
5	81500000	82000000	Chr17	104500000	105000000	0.877378
3	105500000	106000000	Chr18	88500000	89000000	0.839586
15	166500000	167000000	Chr15	193000000	193500000	1.045351
17	81000000	81500000	Chr17	168500000	169000000	0.695331
22	118500000	119000000	Chr22	123000000	123500000	0.938043
1	61500000	62000000	Chr01	64500000	65000000	0.703434
17	19000000	19500000	Chr17	62500000	63000000	1.247345
11	207000000	207500000	Chr11	214000000	214500000	0.782734
11	219000000	219500000	Chr11	219500000	220000000	1.587821
6	67000000	67500000	Chr17	143000000	143500000	0.786818
1	14000000	14500000	Chr06	89500000	90000000	0.926152
19	5500000	6000000	Chr19	5500000	6000000	2.176288
11	190000000	190500000	Chr19	25500000	26000000	0.781625
22	23000000	23500000	Chr24	19500000	20000000	0.836983
15	124500000	125000000	Chr15	129500000	130000000	0.96898
1	7500000	8000000	Chr06	97000000	97500000	0.682523
19	58500000	59000000	Chr19	83000000	83500000	1.859686
6	56500000	57000000	Chr20	102500000	103000000	0.825005
24	21500000	22000000	Chr24	58000000	58500000	0.638704
11	93000000	93500000	Chr11	208000000	208500000	1.198552
2	58500000	59000000	Chr22	107000000	107500000	0.88693
7	72000000	72500000	Chr21	29000000	29500000	0.74281
17	79500000	80000000	Chr17	88500000	89000000	1.150128
2	80500000	81000000	Chr02	120000000	120500000	0.610093
21	87000000	87500000	Chr21	136500000	137000000	0.563429
2	31500000	32000000	Chr11	176000000	176500000	1.042294
2	95500000	96000000	Chr02	105000000	105500000	0.817117
19	25000000	25500000	Chr20	43500000	44000000	0.911768
19	47000000	47500000	Chr19	65000000	65500000	0.663827
3	96000000	96500000	Chr07	24500000	25000000	0.774277
19	21500000	22000000	Chr19	24000000	24500000	0.519029
20	22000000	22500000	Chr20	37500000	38000000	0.660816
11	208500000	209000000	Chr11	224000000	224500000	1.114227
15	67500000	68000000	Chr15	80000000	80500000	0.933632
12	16000000	16500000	Chr12	24000000	24500000	1.901886
17	41000000	41500000	Chr17	41000000	41500000	1.176808
15	44500000	45000000	Chr15	182000000	182500000	0.684449
19	145500000	146000000	Chr19	158000000	158500000	0.883333
5	20500000	21000000	Chr22	13500000	14000000	1.007178
17	89000000	89500000	Chr17	89500000	90000000	0.725548
11	225000000	225500000	Chr16	168500000	169000000	0.675404
2	33000000	33500000	Chr09	5000000	5500000	0.465561
6	100000000	100500000	Chr12	19000000	19500000	0.784242
1	36000000	36500000	Chr11	98000000	98500000	0.644193
1	55000000	55500000	Chr17	91500000	92000000	0.57019
14	23500000	24000000	Chr15	1000000	1500000	1.867723
20	132000000	132500000	Chr20	134000000	134500000	1.696039
14	24500000	25000000	Chr21	63000000	63500000	1.030736
1	89000000	89500000	Chr02	115500000	116000000	1.463311
7	49500000	50000000	Chr22	112500000	113000000	1.20764
10	34500000	35000000	Chr14	26000000	26500000	1.646342
21	124500000	125000000	Chr21	124500000	125000000	2.701608
3	13500000	14000000	Chr16	88000000	88500000	0.783379
5	93000000	93500000	Chr22	16000000	16500000	2.122364
5	58500000	59000000	Chr22	125500000	126000000	0.903514
2	37000000	37500000	Chr17	111000000	111500000	0.577647
20	123500000	124000000	Chr20	125500000	126000000	0.776889
21	96500000	97000000	Chr24	126000000	126500000	0.618911
24	39500000	40000000	Chr24	40500000	41000000	1.033335
1	8500000	9000000	Chr01	22000000	22500000	1.251051
12	32500000	33000000	Chr19	14000000	14500000	1.742188
7	50000000	50500000	Chr09	46500000	47000000	1.874147
22	27000000	27500000	Chr22	30000000	30500000	0.823569
1	56000000	56500000	Chr15	211000000	211500000	0.636967
7	48000000	48500000	Chr07	48500000	49000000	1.526402
22	108000000	108500000	Chr22	108000000	108500000	2.350045
3	38500000	39000000	Chr03	63000000	63500000	1.43363
15	83000000	83500000	Chr19	64000000	64500000	0.871706
16	183500000	184000000	Chr16	184000000	184500000	2.86394
4	77000000	77500000	Chr04	91500000	92000000	0.69715
2	87000000	87500000	Chr02	100000000	100500000	0.686236
4	96000000	96500000	Chr19	97000000	97500000	0.565591
5	56000000	56500000	Chr09	12500000	13000000	1.085605
4	79000000	79500000	Chr04	86000000	86500000	1.277383
17	147500000	148000000	Chr17	167500000	168000000	0.568923
21	80000000	80500000	Chr21	83000000	83500000	0.855313
11	115500000	116000000	Chr17	57000000	57500000	0.662811
16	197000000	197500000	Chr16	197500000	198000000	1.946742
15	59000000	59500000	Chr18	165500000	166000000	0.812569
4	28500000	29000000	Chr16	93500000	94000000	1.325916
17	161500000	162000000	Chr17	168500000	169000000	0.847345
15	155000000	155500000	Chr15	182500000	183000000	0.65277
3	52500000	53000000	Chr03	53000000	53500000	1.902938
19	38000000	38500000	Chr20	10500000	11000000	0.716535
22	11000000	11500000	Chr22	31000000	31500000	0.691922
5	88000000	88500000	Chr06	84000000	84500000	0.794632
21	43500000	44000000	Chr21	49500000	50000000	1.07698
16	162500000	163000000	Chr16	168500000	169000000	1.091047
16	154500000	155000000	Chr18	179000000	179500000	1.426621
16	73500000	74000000	Chr16	74000000	74500000	0.553704
16	169000000	169500000	Chr18	134500000	135000000	1.14786
18	50000000	50500000	Chr18	57000000	57500000	0.45803
20	122500000	123000000	Chr21	128000000	128500000	0.67184
21	31500000	32000000	Chr21	134500000	135000000	0.943785
22	3000000	3500000	Chr22	86000000	86500000	0.595695
1	25500000	26000000	Chr18	94500000	95000000	0.835402
12	8500000	9000000	Chr18	144000000	144500000	0.6104
9	70500000	71000000	Chr18	113500000	114000000	0.571312
15	17000000	17500000	Chr15	48500000	49000000	0.832778
11	6500000	7000000	Chr19	141000000	141500000	1.044043
18	17000000	17500000	Chr20	104500000	105000000	0.70543
1	19500000	20000000	Chr17	41500000	42000000	0.766865
21	119000000	119500000	Chr21	120000000	120500000	1.110929
2	21500000	22000000	Chr18	32000000	32500000	0.652768
11	59500000	60000000	Chr22	76500000	77000000	0.580011
9	68000000	68500000	Chr22	120500000	121000000	0.76419
3	60000000	60500000	Chr19	78500000	79000000	0.805706
11	100500000	101000000	Chr12	16000000	16500000	1.436888
2	27000000	27500000	Chr05	52000000	52500000	0.799899
11	215500000	216000000	Chr11	219000000	219500000	0.523962
24	137500000	138000000	Chr24	140500000	141000000	0.701547
7	51000000	51500000	Chr07	64500000	65000000	0.486181
15	197500000	198000000	Chr17	153000000	153500000	0.742014
5	29500000	30000000	Chr16	110000000	110500000	0.613013
17	150500000	151000000	Chr19	120000000	120500000	0.659044
8	32500000	33000000	Chr08	32500000	33000000	2.08676
18	30500000	31000000	Chr18	119000000	119500000	0.409299
9	32000000	32500000	Chr24	51500000	52000000	1.360003
11	102500000	103000000	Chr11	112500000	113000000	1.368806
10	23000000	23500000	Chr18	37000000	37500000	1.42406
3	89000000	89500000	Chr03	125500000	126000000	1.242298
19	63500000	64000000	Chr19	69000000	69500000	1.002189
20	85000000	85500000	Chr20	142500000	143000000	0.93335
21	59500000	60000000	Chr21	80000000	80500000	0.622557
15	184500000	185000000	Chr18	128500000	129000000	0.698256
20	33000000	33500000	Chr21	58500000	59000000	1.073576
4	63500000	64000000	Chr07	0	500000	1.793216
2	114500000	115000000	Chr19	108000000	108500000	1.240048
1	64000000	64500000	Chr11	171000000	171500000	0.791937
15	45000000	45500000	Chr15	75000000	75500000	0.79957
18	78500000	79000000	Chr18	102000000	102500000	0.783176
18	50000000	50500000	Chr18	51000000	51500000	1.744091
21	13500000	14000000	Chr21	106000000	106500000	0.70299
18	146500000	147000000	Chr18	147500000	148000000	1.608888
16	152000000	152500000	Chr19	144500000	145000000	0.813581
20	138000000	138500000	Chr20	143000000	143500000	2.000494
5	76000000	76500000	Chr20	108500000	109000000	0.698527
16	105500000	106000000	Chr16	123000000	123500000	0.566003
18	124000000	124500000	Chr18	158500000	159000000	1.124403
4	50500000	51000000	Chr20	91500000	92000000	0.623136
22	31500000	32000000	Chr22	35000000	35500000	1.165358
8	27000000	27500000	Chr19	31500000	32000000	1.804851
15	129500000	130000000	Chr21	25500000	26000000	0.756539
15	182000000	182500000	Chr15	223000000	223500000	0.750568
3	22000000	22500000	Chr05	98000000	98500000	1.145355
15	96000000	96500000	Chr19	33000000	33500000	3.515112
17	146500000	147000000	Chr17	153500000	154000000	0.858897
12	38000000	38500000	Chr20	8500000	9000000	0.62638
10	18000000	18500000	Chr10	18000000	18500000	5.246939
20	12000000	12500000	Chr22	72000000	72500000	0.62772
15	228000000	228500000	Chr15	228000000	228500000	2.269513
4	47000000	47500000	Chr11	176500000	177000000	0.921991
7	55000000	55500000	Chr16	161000000	161500000	0.72266
24	50500000	51000000	Chr24	68500000	69000000	0.68449
17	90500000	91000000	Chr17	118000000	118500000	0.692224
16	53000000	53500000	Chr24	135500000	136000000	1.462236
9	500000	1000000	Chr09	9000000	9500000	1.399021
12	44000000	44500000	Chr15	47000000	47500000	1.634649
16	112000000	112500000	Chr21	88500000	89000000	0.501848
21	54500000	55000000	Chr21	55000000	55500000	2.283931
5	29000000	29500000	Chr05	34000000	34500000	0.84299
18	131000000	131500000	Chr18	136500000	137000000	0.830559
5	32000000	32500000	Chr05	81500000	82000000	0.933645
11	89000000	89500000	Chr11	89000000	89500000	3.008333
15	106500000	107000000	Chr21	65000000	65500000	0.683394
14	42000000	42500000	Chr14	43000000	43500000	2.336654
2	27000000	27500000	Chr09	53500000	54000000	0.816852
1	60500000	61000000	Chr04	104000000	104500000	0.956454
2	14000000	14500000	Chr02	16500000	17000000	0.601686
17	79500000	80000000	Chr17	119500000	120000000	0.549388
3	82500000	83000000	Chr03	83000000	83500000	1.488391
2	500000	1000000	Chr18	153000000	153500000	2.373598
22	10500000	11000000	Chr22	28500000	29000000	0.9752
4	59000000	59500000	Chr04	76000000	76500000	0.584454
3	11500000	12000000	Chr18	21500000	22000000	0.869658
2	63500000	64000000	Chr07	64500000	65000000	0.902665
11	159500000	160000000	Chr11	175500000	176000000	1.222834
19	86500000	87000000	Chr19	90000000	90500000	0.800837
22	28000000	28500000	Chr22	72000000	72500000	0.728596
3	60000000	60500000	Chr21	19500000	20000000	1.201854
12	25500000	26000000	Chr12	25500000	26000000	1.988767
21	111000000	111500000	Chr21	111000000	111500000	2.469763
5	59000000	59500000	Chr05	103500000	104000000	1.363169
15	234500000	235000000	Chr15	236500000	237000000	1.021429
5	42500000	43000000	Chr21	0	500000	1.326456
5	84500000	85000000	Chr15	41000000	41500000	0.531583
19	91500000	92000000	Chr19	104000000	104500000	0.725146
2	8500000	9000000	Chr02	8500000	9000000	2.331456
18	96500000	97000000	Chr18	97000000	97500000	1.0165
24	92000000	92500000	Chr24	93500000	94000000	0.880625
4	32500000	33000000	Chr04	33000000	33500000	0.616884
3	7000000	7500000	Chr20	104000000	104500000	1.211089
16	181500000	182000000	Chr17	14500000	15000000	0.707942
1	82500000	83000000	Chr01	107000000	107500000	0.693649
16	17500000	18000000	Chr16	105000000	105500000	0.788877
17	69000000	69500000	Chr17	113000000	113500000	0.914848
3	52500000	53000000	Chr23	0	16571	0.602628
3	39500000	40000000	Chr24	124000000	124500000	0.978578
21	40500000	41000000	Chr21	76500000	77000000	0.600287
22	93000000	93500000	Chr22	122000000	122500000	0.736895
4	103500000	104000000	Chr11	70000000	70500000	0.92548
2	37000000	37500000	Chr03	117000000	117500000	0.492888
3	29500000	30000000	Chr03	31000000	31500000	0.758604
1	66500000	67000000	Chr01	67000000	67500000	3.571509
9	42000000	42500000	Chr18	34500000	35000000	0.740972
5	26000000	26500000	Chr05	27000000	27500000	0.592834
7	61000000	61500000	Chr07	61500000	62000000	2.694269
17	186500000	187000000	Chr24	29000000	29500000	0.707228
3	124500000	125000000	Chr11	238500000	239000000	0.793921
19	30500000	31000000	Chr19	30500000	31000000	4.521838
7	53000000	53500000	Chr11	118500000	119000000	1.22723
15	170500000	171000000	Chr15	185500000	186000000	0.696721
1	27500000	28000000	Chr11	73500000	74000000	1.494091
9	41000000	41500000	Chr09	41000000	41500000	1.438781
18	36000000	36500000	Chr24	131500000	132000000	0.694174
17	121000000	121500000	Chr17	149000000	149500000	1.263814
11	63000000	63500000	Chr11	64500000	65000000	2.1164
5	39500000	40000000	Chr05	80000000	80500000	1.123597
24	79000000	79500000	Chr24	130500000	131000000	1.393501
18	51000000	51500000	Chr18	102000000	102500000	0.905643
12	16000000	16500000	Chr12	22500000	23000000	1.027191
7	70500000	71000000	Chr11	146500000	147000000	2.728061
5	46500000	47000000	Chr05	56500000	57000000	0.821963
18	34500000	35000000	Chr18	170500000	171000000	1.240601
16	152000000	152500000	Chr16	184500000	185000000	0.820147
21	68500000	69000000	Chr24	13000000	13500000	0.946645
3	25000000	25500000	Chr03	26000000	26500000	2.1176
1	100000000	100500000	Chr21	19500000	20000000	1.35015
6	33500000	34000000	Chr18	19000000	19500000	0.61718
2	97000000	97500000	Chr16	43500000	44000000	1.232042
1	26500000	27000000	Chr06	45500000	46000000	1.224083
18	107500000	108000000	Chr18	160500000	161000000	1.211846
15	79000000	79500000	Chr18	62000000	62500000	0.534167
15	155000000	155500000	Chr15	181500000	182000000	0.880273
2	1500000	2000000	Chr21	123500000	124000000	1.964749
17	152000000	152500000	Chr17	177500000	178000000	0.666152
18	9500000	10000000	Chr18	15000000	15500000	1.214096
1	8500000	9000000	Chr01	25000000	25500000	0.951521
15	72500000	73000000	Chr15	111500000	112000000	0.929585
11	209500000	210000000	Chr17	81000000	81500000	0.501947
1	28000000	28500000	Chr06	54000000	54500000	0.949039
16	85500000	86000000	Chr16	164000000	164500000	1.209279
11	194500000	195000000	Chr11	195500000	196000000	1.028661
17	148500000	149000000	Chr22	72500000	73000000	0.59843
15	7500000	8000000	Chr16	102000000	102500000	1.016617
